parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
67dc712c511053c8d90e2c29,gfnPT4ewyJ4nnMHAKjm0,,0.5714285714285714,,True,,,2,r,True,False,True,,f,T_foil,3,,,,,641,67dc712c511053c8d90e2c29,1 (738).jpg,0.0-9.0-10.0-0.20,1,True,False,0,False,False,True,False,True,True,True,5,4,5,,0,,,2,,,,1,f,,1895,6814b089a257acc993135de7,images/1 (738).jpg,Dn,Dn,,0,19,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,21,19,21,342,1443686,,24.10,375,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1366
67dc712c511053c8d90e2c29,glyi4DlspwaIka2jRcxo,,0.6239669421487608,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (344).jpg,0.0-20.0-1.0-0.37,1,True,,0,False,,False,False,,False,False,,0,0,5,10,,,1,,,,1,f,,923,6814b089a257acc993135de7,images/1 (344).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,242,2562897,,42.76,1007,image-keyboard-response,,,,final Foil,,,,1366
67dc712c511053c8d90e2c29,gnImdvzuGO6ndabBSm8d,,0.648648648648649,,,,,2,r,False,,,,j,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (2120).jpg,0.0-18.0-1.0-0.39,1,True,,0,True,,True,False,,False,False,,5,0,3,0,,,,,,,0,f,,800,6814b089a257acc993135de7,images/1 (2120).jpg,,A,,,22,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,148,2458001,,41.01,913,image-keyboard-response,,,,"studied only, not in trial",,,,1366
67dc712c511053c8d90e2c29,govhyQ0eCmzXUXxO0fhF,,0.6108786610878666,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (2252).jpg,0.0-25.0-1.0-0.33,1,True,,0,False,,False,False,,False,False,,0,0,10,8,,,1,,,,1,f,,466,6814b089a257acc993135de7,images/1 (2252).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,478,2789069,,46.53,1243,image-keyboard-response,,,,final Foil,,,,1366
67dc712c511053c8d90e2c29,gpBwpu2sSNQHWunmGuSQ,,0.5,,True,,,2,r,False,,False,,f,T_foil,3,,,,,641,67dc712c511053c8d90e2c29,1 (174).jpg,0.0-8.0-10.0-0.7,1,True,False,0,False,False,True,False,True,False,True,4,3,4,,0,,,2,,,,0,j,,1440,6814b089a257acc993135de7,images/1 (174).jpg,Cn,Cn,,0,10,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,8,0,8,93,1266797,,21.16,286,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,1366
67dc712c511053c8d90e2c29,gpbRGYnSVdH4Zy6dlQil,,,,False,,,2,r,,,,,,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1064).jpg,0.0-9.0-2.0-0.6,1,True,True,0,,True,True,False,True,True,False,5,5,0,6,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (1064).jpg,B,B,,7,7,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,7,7,0,258,1321408,,22.07,317,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,gs75bxFV6RdL3d2ftv8R,,0.5,,False,,,2,r,False,False,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1332).jpg,0.0-9.0-10.0-0.7,1,True,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,f,,1478,6814b089a257acc993135de7,images/1 (1332).jpg,B,B,,4,4,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,8,8,0,178,1419776,,23.71,362,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,guUCrRInnXuRSOz6UXkb,,0.5599999999999999,,False,,,2,r,False,False,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1266).jpg,0.0-12.0-10.0-0.24,1,False,True,0,False,True,True,False,True,True,False,8,8,False,,0,,,1,,,,0,f,,1190,6814b089a257acc993135de7,images/1 (1266).jpg,B,B,,8,8,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,25,25,0,0,1910116,,31.88,607,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,h43jpETTA24ZuMuRWJV8,,0.5333333333333333,,True,,,2,r,True,True,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1620).jpg,0.0-11.0-10.0-0.14,1,True,True,0,False,True,True,False,True,True,True,7,7,8,,0,,,1,,,,1,j,,1666,6814b089a257acc993135de7,images/1 (1620).jpg,Dn+1,Dn,,9,9,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,15,15,4,210,1739279,,29.03,521,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
67dc712c511053c8d90e2c29,h4dhPF7vnbBRuWJl20zA,,,,True,,,2,r,,,,,,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (1637).jpg,0.0-7.0-2.0-0.17,1,True,True,0,,True,True,False,False,False,True,3,3,4,10,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (1637).jpg,Cn+1,Cn,,18,18,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,0,0,14,462,1037384,,17.33,176,image-keyboard-response,1,0,1,"studied only, in next trial",,,,1366
67dc712c511053c8d90e2c29,hCHVDNmQcvl4qQ1TjHur,,0,,False,,,2,r,False,False,,,f,T_foil,3,,,,,641,67dc712c511053c8d90e2c29,1 (1741).jpg,0.0-5.0-10.0-0.2,1,True,True,0,False,False,False,False,True,True,False,1,1,False,8,0,,,1,,,,0,j,,2320,6814b089a257acc993135de7,images/1 (1741).jpg,Fn+1,Fn,,0,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,3,3,0,389,686005,,11.48,53,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1366
67dc712c511053c8d90e2c29,hD29eOVPmG2xDbHmSZuk,,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-14.0-3.0-0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,6814b089a257acc993135de7,Summing up the digits as they appear,,,,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,prompt,,,,,2132272,,35.58,721,html-keyboard-response,,,,,,,,1366
67dc712c511053c8d90e2c29,hG1uGkKSImTLcdC05LXP,,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-7.0-5.0-0.5,1,,,0,,,,,,,,3,,,,,,,,,6,,,,,,6814b089a257acc993135de7,9,,,9,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,52,digitPresentation,,,,,1083143,,18.10,196,html-keyboard-response,,,,,,,,1366
67dc712c511053c8d90e2c29,hHE69QhJvva7mj1DUWI6,,0.6666666666666666,,False,,,2,r,True,True,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (393).jpg,0.0-8.0-10.0-0.5,1,False,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,1,j,,1847,6814b089a257acc993135de7,images/1 (393).jpg,B,B,,3,3,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,6,6,0,0,1264154,,21.11,284,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,hJNiSzOWf5CLPhlzFEUA,,0.6470588235294118,,True,,,2,r,True,True,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (2223).jpg,0.0-9.0-10.0-0.16,1,False,True,0,False,True,True,False,True,True,True,5,5,6,,0,,,1,,,,1,j,,3071,6814b089a257acc993135de7,images/1 (2223).jpg,Dn+1,Dn,,23,23,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,17,17,5,0,1436084,,23.98,371,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
67dc712c511053c8d90e2c29,hMnMwJZWbs51RIxESz5t,,,,,,,2,r,,,,,,,3,,,,,768,67dc712c511053c8d90e2c29,,0.0-5.0-5.0-0.1,0,,,0,,,,,,,,1,,,,,,,,,2,,,,,,6814b089a257acc993135de7,8,,,8,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,54,digitPresentation,,,,,518890,,8.69,40,html-keyboard-response,,,,,,,,1366
67dc712c511053c8d90e2c29,hQKlYgVzaaoVV3dx0z46,,0.6246719160104995,,,,,2,r,False,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (585).jpg,0.0-23.0-1.0-0.32,1,True,,0,False,,False,False,,False,False,,0,0,8,10,,,1,,,,0,j,,726,6814b089a257acc993135de7,images/1 (585).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,381,2699710,,45.04,1146,image-keyboard-response,,,,final Foil,,,,1366
67dc712c511053c8d90e2c29,hQm4eVpqZv1I4ZptLALU,,0.6164705882352947,,,,,2,r,False,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1368).jpg,0.0-24.0-1.0-0.28,1,True,,0,False,,False,False,,False,False,,0,0,9,0,,,1,,,,0,j,,641,6814b089a257acc993135de7,images/1 (1368).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,425,2742323,,45.75,1190,image-keyboard-response,,,,final Foil,,,,1366
67dc712c511053c8d90e2c29,hRkLAqVNr6bDhf76KYft,,0.6331521739130441,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (210).jpg,0.0-23.0-1.0-0.19,1,True,,0,False,,False,False,,False,False,,0,0,8,10,,,1,,,,1,f,,881,6814b089a257acc993135de7,images/1 (210).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,368,2689776,,44.87,1133,image-keyboard-response,,,,final Foil,,,,1366
67dc712c511053c8d90e2c29,hV9hZWfmmjp8kvSVyBpG,,,,False,,,2,r,,,,,,T_target,3,,,,,768,67dc712c511053c8d90e2c29,1 (693).jpg,0.0-5.0-2.0-0.0,0,True,True,0,,True,True,False,True,True,False,1,1,0,3,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (693).jpg,B,B,,1,1,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,2,2,0,129,449225,,7.53,7,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,hZE6VFdwPcTmYJE9zR9y,,0.6449275362318845,,,,,2,r,True,,,,j,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (59).jpg,0.0-18.0-1.0-0.29,1,True,,0,True,,True,False,,False,False,,2,0,3,0,,,,,,,1,j,,847,6814b089a257acc993135de7,images/1 (59).jpg,,A,,,22,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,138,2447507,,40.83,903,image-keyboard-response,,,,"studied only, not in trial",,,,1366
67dc712c511053c8d90e2c29,hkBv1GTIztBaxTkpAB3Y,,0.6155555555555561,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (2034).jpg,0.0-25.0-1.0-0.5,1,True,,0,False,,False,False,,False,False,,0,0,10,7,,,1,,,,1,f,,552,6814b089a257acc993135de7,images/1 (2034).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,450,2764747,,46.12,1215,image-keyboard-response,,,,final Foil,,,,1366
67dc712c511053c8d90e2c29,hkN7qY9YDglYKJNAgIyG,,,,True,,,2,r,,,,,,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (738).jpg,0.0-8.0-2.0-0.18,1,True,True,0,,True,True,False,True,True,True,4,4,5,7,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (738).jpg,Dn+1,Dn,,19,19,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,9,9,21,342,1192154,,19.91,253,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
67dc712c511053c8d90e2c29,hnl8L44HsbbS4ur1AVCI,,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-11.0-5.0-0.7,1,,,0,,,,,,,,7,,,,,,,,,8,,,,,,6814b089a257acc993135de7,7,,,7,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,51,digitPresentation,,,,,1704012,,28.44,502,html-keyboard-response,,,,,,,,1366
67dc712c511053c8d90e2c29,ho67SeeAuG8H1I6v2fBo,,,,False,,,2,r,,,,,,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (397).jpg,0.0-8.0-2.0-0.13,1,True,True,0,,True,True,False,True,True,False,4,4,0,3,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (397).jpg,B,B,,14,14,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,18,18,0,147,1181579,,19.74,248,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,hoG45TX1MbxV5WFhIMUY,,0.6410256410256411,,,,,2,r,True,,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (2234).jpg,0.0-17.0-1.0-0.17,1,True,,0,True,,True,False,,True,False,,9,0,2,0,,,,,,,1,j,,865,6814b089a257acc993135de7,images/1 (2234).jpg,,B,,,26,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,16,0,78,2374557,,39.62,843,image-keyboard-response,,,,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,hqtHtDpOLcukxxCEavxo,,0.6,,,,,2,r,True,,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1596).jpg,0.0-16.0-1.0-0.39,1,True,,0,True,,True,False,,True,False,,7,0,1,0,,,,,,,1,j,,799,6814b089a257acc993135de7,images/1 (1596).jpg,,B,,,5,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,21,0,40,2325439,,38.80,805,image-keyboard-response,,,,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,htaq8JilFMOVb7v48eh0,,,,True,,,2,r,,,,,,T_target,3,,,,,768,67dc712c511053c8d90e2c29,1 (2030).jpg,0.0-5.0-2.0-0.20,0,True,True,0,,True,True,False,True,True,True,1,1,2,6,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (2030).jpg,Dn+1,Dn,,21,21,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,16,16,24,267,491576,,8.24,27,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
67dc712c511053c8d90e2c29,hxu5spuAMQKQMSl5bsks,,0.5925925925925926,,False,,,2,r,True,True,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (604).jpg,0.0-9.0-10.0-0.26,1,False,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,1,j,,1665,6814b089a257acc993135de7,images/1 (604).jpg,B,B,,3,3,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,27,27,0,0,1457758,,24.34,381,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,i0amTSOjuOFhPKJ3zWxN,,,,False,,,2,r,,,,,,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (660).jpg,0.0-12.0-2.0-0.20,1,True,True,0,,True,True,False,True,True,False,8,8,0,1,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (660).jpg,B,B,,21,21,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,13,13,0,38,1811390,,30.23,559,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,i4GnvIvaPyKit1FR2zeq,,0.6104166666666672,,,,,2,r,False,,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1319).jpg,0.0-25.0-1.0-0.35,1,True,,0,True,,True,False,,True,False,,10,0,10,0,,,,,,,0,f,,1756,6814b089a257acc993135de7,images/1 (1319).jpg,,B,,,1,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,19,0,480,2791740,,46.57,1245,image-keyboard-response,,,,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,iBCY4MucV78u0QAZA4Kg,,0.6283422459893055,,,,,2,r,True,True,False,,j,T_foil,3,,,,,641,67dc712c511053c8d90e2c29,1 (1186).jpg,0.0-23.0-1.0-0.25,1,True,,0,True,,False,False,,True,True,,2,3,8,2,,,,,,,1,j,,493,6814b089a257acc993135de7,images/1 (1186).jpg,,Fnn,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,9,7,374,2694214,,44.95,1139,image-keyboard-response,,,,"tested only, in next trial",,,,1366
67dc712c511053c8d90e2c29,iGOmIDpQ1zzUyZCYuWvq,,,,False,,,2,r,,,,,,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (604).jpg,0.0-9.0-2.0-0.2,1,False,True,0,,True,True,False,True,True,False,5,5,0,,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (604).jpg,B,B,,3,3,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,27,27,0,0,1312959,,21.93,313,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,iNM5UN4DweMqzjnuP9jA,,0.6470588235294119,,,,,2,r,True,,,,j,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (101).jpg,0.0-17.0-1.0-0.24,1,True,,0,True,,True,False,,False,False,,1,0,2,0,,,,,,,1,j,,1621,6814b089a257acc993135de7,images/1 (101).jpg,,A,,,14,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,85,2386160,,39.81,850,image-keyboard-response,,,,"studied only, not in trial",,,,1366
67dc712c511053c8d90e2c29,iNmfV4PtfLWD02f6luXS,,0.6,,True,,,2,r,True,True,,,f,T_foil,3,,,,,641,67dc712c511053c8d90e2c29,1 (1895).jpg,0.0-12.0-10.0-0.4,1,False,True,0,False,False,False,False,True,True,True,8,8,9,,0,,,1,,,,1,f,,1400,6814b089a257acc993135de7,images/1 (1895).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,5,5,26,0,1880679,,31.39,587,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1366
67dc712c511053c8d90e2c29,iQmMu7JgZtgzO4dLlPmX,,0.6170212765957449,,,,,2,r,True,,,,j,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (650).jpg,0.0-19.0-1.0-0.31,1,True,,0,True,,True,False,,False,False,,3,0,4,0,,,,,,,1,j,,2170,6814b089a257acc993135de7,images/1 (650).jpg,,A,,,24,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,188,2504436,,41.78,953,image-keyboard-response,,,,"studied only, not in trial",,,,1366
67dc712c511053c8d90e2c29,iS54CmTRZ3ENExJ8TcyI,,0.6279683377308716,,,,,2,r,False,,,,j,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (1473).jpg,0.0-23.0-1.0-0.30,1,True,,0,True,,True,False,,False,False,,8,0,8,0,,,,,,,0,f,,840,6814b089a257acc993135de7,images/1 (1473).jpg,,A,,,26,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,379,2698378,,45.02,1144,image-keyboard-response,,,,"studied only, not in trial",,,,1366
67dc712c511053c8d90e2c29,iSF0CzIx5BYUOVBqP5Zx,,0.6350000000000005,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (2270).jpg,0.0-19.0-1.0-0.43,1,True,,0,False,,False,False,,False,False,,0,0,4,7,,,1,,,,1,f,,808,6814b089a257acc993135de7,images/1 (2270).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,200,2518395,,42.02,965,image-keyboard-response,,,,final Foil,,,,1366
67dc712c511053c8d90e2c29,iUsdriq28stLZvZDKSyW,,0.5185185185185185,,False,,,2,r,False,False,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1059).jpg,0.0-5.0-10.0-0.26,1,False,True,0,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,f,,1791,6814b089a257acc993135de7,images/1 (1059).jpg,B,B,,26,26,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,27,27,0,0,736650,,12.32,77,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,iWQCBlWRKnYg8JdqNJOP,,,,False,,,2,r,,,,,,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1596).jpg,0.0-11.0-2.0-0.4,1,True,True,0,,True,True,False,True,True,False,7,7,0,1,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (1596).jpg,B,B,,5,5,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,21,21,0,40,1624735,,27.12,467,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,iWXeKiN1VnfXxd5UsAp4,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (2120).jpg,0.0-9.0-2.0-0.21,1,True,True,0,,True,True,False,False,False,False,5,5,0,3,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (2120).jpg,A,A,,22,22,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,0,0,0,148,1353168,,22.60,332,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
67dc712c511053c8d90e2c29,iYTrKm5BYHRkodOOvrYj,,0.5,,False,,,2,r,True,True,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1172).jpg,0.0-13.0-10.0-0.1,1,True,True,0,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,1,j,,942,6814b089a257acc993135de7,images/1 (1172).jpg,B,B,,28,28,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,2,2,0,244,2028620,,33.85,660,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
67dc712c511053c8d90e2c29,iZ2X1lBxoNloadsJAk41,,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-8.0-5.0-0.3,1,,,0,,,,,,,,4,,,,,,,,,4,,,,,,6814b089a257acc993135de7,9,,,9,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,60,digitPresentation,,,,,1229722,,20.54,270,html-keyboard-response,,,,,,,,1366
67dc712c511053c8d90e2c29,iZJ7ZwzAf3tfgdX8iE5W,,0.6271186440677968,,,,,2,r,False,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1226).jpg,0.0-19.0-1.0-0.20,1,True,,0,False,,False,False,,False,False,,0,0,4,1,,,1,,,,0,j,,950,6814b089a257acc993135de7,images/1 (1226).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,177,2491550,,41.57,942,image-keyboard-response,,,,final Foil,,,,1366
67dc712c511053c8d90e2c29,icpqWJLHS5psZHdwd9Xq,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (994).jpg,0.0-12.0-2.0-0.26,1,True,True,0,,True,True,False,False,False,False,8,8,0,7,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (994).jpg,A,A,,27,27,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,0,0,0,329,1824082,,30.44,565,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
67dc712c511053c8d90e2c29,ilGKCo8M1Z0ReipbINrx,,,,True,,,2,r,,,,,,T_target,3,,,,,768,67dc712c511053c8d90e2c29,1 (1062).jpg,0.0-5.0-2.0-0.8,0,True,True,0,,True,True,False,True,True,True,1,1,2,8,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (1062).jpg,Dn+1,Dn,,9,9,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,24,24,21,388,466158,,7.81,15,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
67dc712c511053c8d90e2c29,ilawapXeGw9IayuFUJsz,,0.5918367346938777,,,,,2,r,False,,,,j,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (363).jpg,0.0-16.0-1.0-0.48,1,True,,0,True,,True,False,,False,False,,3,0,1,0,,,,,,,0,f,,1356,6814b089a257acc993135de7,images/1 (363).jpg,,A,,,5,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,49,2337873,,39.01,814,image-keyboard-response,,,,"studied only, not in trial",,,,1366
67dc712c511053c8d90e2c29,io15Tb725mmugwAKrPzN,,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-7.0-0.0-0.0,1,,,0,,,,,,,,,,,,,,,,,,,,enter,,9894,6814b089a257acc993135de7,"
    <p style='text-align: justify;color: black;background: white;font: caption-;''>
        Press the 'enter' key to see the next list of pictures. </p>
    ",,,,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,,,,,,998296,,16.68,157,html-keyboard-response,,,,,,,,1366
67dc712c511053c8d90e2c29,ipufDjOtmg86Hh84ggfx,,0.6463414634146343,,,,,2,r,True,,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (188).jpg,0.0-17.0-1.0-0.21,1,True,,0,True,,True,False,,True,False,,6,0,2,0,,,,,,,1,j,,927,6814b089a257acc993135de7,images/1 (188).jpg,,B,,,16,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,10,0,82,2381016,,39.73,847,image-keyboard-response,,,,"current target, not in next trial",,,,1366
