parent_document_id,document_id,accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
DEBUGV2,ktBnJtV8bD5tTo6cqslp,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1481).jpg,0.0-8.0-2.0-0.27,0,True,True,0,,True,True,False,False,False,True,4,4,5,1,0,,,1,,,,,,,,,images/1 (1481).jpg,Cn+1,Cn,,28,28,0,,DEBUGV2,,,initial_study,0,0,11,29,25000,0.43,262,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,kxZ0IlXkJn3pqW8LbvYW,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (491).jpg,0.0-14.0-2.0-0.19,0,False,True,0,,True,True,False,False,False,False,10,10,0,,0,,,1,,,,,,,,,images/1 (491).jpg,A,A,,20,20,0,,DEBUGV2,,,initial_study,0,0,0,0,32377,0.55,710,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,l6lSybtUKMh64GQeUA7i,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-9.0-5.0-0.6,0,,,0,,,,,,,,5,,,,,,,,,7,,,,,,,7,,,7,,,,,DEBUGV2,,44,digitPresentation,,,,,26362,0.45,349,html-keyboard-response,,,,,,,,2562
DEBUGV2,lBG2SHg75Zu6cNReY4vZ,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1636).jpg,0.0-14.0-2.0-0.8,0,True,True,0,,True,True,False,False,False,False,10,10,0,5,0,,,1,,,,,,,,,images/1 (1636).jpg,A,A,,9,9,0,,DEBUGV2,,,initial_study,0,0,0,223,32236,0.55,699,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,lHwyZgQbrqAPwgIVakwi,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1869).jpg,0.0-10.0-2.0-0.19,0,False,True,0,,True,True,False,False,False,True,6,6,7,,0,,,1,,,,,,,,,images/1 (1869).jpg,Cn+1,Cn,,20,20,0,,DEBUGV2,,,initial_study,0,0,29,0,27355,0.47,406,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,lQ6cSMcgzdtPDwb8a3qe,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (357).jpg,0.0-6.0-10.0-0.11,0,False,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,0,,,,,images/1 (357).jpg,B,B,,20,20,0,,DEBUGV2,,,initialTest_response,12,12,0,0,22982,0.39,138,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,lT5G7aELXPe5n2yAtfUS,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (519).jpg,0.0-7.0-2.0-0.14,0,True,True,0,,True,True,False,False,False,True,3,3,4,8,0,,,1,,,,,,,,,images/1 (519).jpg,Cn+1,Cn,,15,15,0,,DEBUGV2,,,initial_study,0,0,3,394,23604,0.40,173,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,lTHWXBGNDShDOxjljt1s,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (498).jpg,0.0-13.0-10.0-0.21,0,True,False,0,False,False,False,False,True,False,True,9,8,9,,0,,,2,,,,0,,,,,images/1 (498).jpg,Fnn,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,22,0,22,469,31904,0.54,680,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
DEBUGV2,lWL3XuZ2OApptP5Brrep,0,True,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (595).jpg,0.0-11.0-10.0-0.3,0,False,True,0,False,True,True,False,True,True,True,7,7,8,,0,,,1,,,,0,,,,,images/1 (595).jpg,Dn+1,Dn,,26,26,0,,DEBUGV2,,,initialTest_response,4,4,28,0,28995,0.49,510,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,lZMYtgwFfZZMN8P6esfI,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (812).jpg,0.0-11.0-2.0-0.0,0,True,True,0,,True,True,False,False,False,False,7,7,0,9,0,,,1,,,,,,,,,images/1 (812).jpg,A,A,,1,1,0,,DEBUGV2,,,initial_study,0,0,0,412,28400,0.48,463,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,lZTf3bEUEjnEoavpCkRt,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1914).jpg,0.0-13.0-10.0-0.27,0,True,True,0,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,0,,,,,images/1 (1914).jpg,B,B,,30,30,0,,DEBUGV2,,,initialTest_response,28,28,0,370,32039,0.54,686,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,lgfd91FmXQ897ZcSqXNt,0,False,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (1727).jpg,0.0-5.0-10.0-0.15,0,True,True,0,False,False,False,False,True,True,False,1,1,False,5,0,,,1,,,,0,,,,,images/1 (1727).jpg,Fn+1,Fn,,0,0,0,,DEBUGV2,,,initialTest_response,16,16,0,227,21860,0.37,66,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
DEBUGV2,lhG1KKHyVYVHvjAK7zJD,0,False,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (958).jpg,0.0-5.0-10.0-0.5,0,True,True,0,False,False,False,False,True,True,False,1,1,False,7,0,,,1,,,,0,,,,,images/1 (958).jpg,Fn+1,Fn,,0,0,0,,DEBUGV2,,,initialTest_response,6,6,0,324,21635,0.37,56,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
DEBUGV2,llsdpDi6NQE3OZrE5C6N,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2081).jpg,0.0-6.0-2.0-0.26,0,False,True,0,,True,True,False,True,True,False,2,2,0,,0,,,1,,,,,,,,,images/1 (2081).jpg,B,B,,27,27,0,,DEBUGV2,,,initial_study,28,28,0,0,22526,0.39,109,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,lsLDZ9wsFAKN8PGqSGN0,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-14.0-5.0-0.1,0,,,0,,,,,,,,10,,,,,,,,,2,,,,,,,7,,,7,,,,,DEBUGV2,,56,digitPresentation,,,,,32543,0.55,724,html-keyboard-response,,,,,,,,2562
DEBUGV2,m09ar5Ey0XHu54Sf8Hnp,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1527).jpg,0.0-5.0-10.0-0.23,0,True,True,0,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (1527).jpg,B,B,,30,30,0,,DEBUGV2,,,initialTest_response,24,24,0,34,22041,0.38,74,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,mBSTP2SJZ26TVGT9kFr4,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (213).jpg,0.0-8.0-2.0-0.26,0,False,True,0,,True,True,False,False,False,False,4,4,0,,0,,,1,,,,,,,,,images/1 (213).jpg,A,A,,27,27,0,,DEBUGV2,,,initial_study,0,0,0,0,24988,0.43,261,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,mEpNSCQN6qdJLNUKhy6d,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (943).jpg,0.0-12.0-2.0-0.8,0,False,True,0,,True,True,False,False,False,False,8,8,0,,0,,,1,,,,,,,,,images/1 (943).jpg,A,A,,9,9,0,,DEBUGV2,,,initial_study,0,0,0,0,29735,0.51,547,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,mg4zEnlI6M5hmDh0Fl4l,0,True,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (74).jpg,0.0-14.0-10.0-0.2,0,False,True,0,False,True,True,False,True,True,False,10,10,0,,0,,,1,,,,0,,,,,images/1 (74).jpg,Dn+1,Dn,,21,21,0,,DEBUGV2,,,initialTest_response,3,3,0,0,32710,0.56,737,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,mmdopFMcDXjAqw5mwOuK,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (52).jpg,0.0-9.0-10.0-0.5,0,True,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,,,,,images/1 (52).jpg,B,B,,3,3,0,,DEBUGV2,,,initialTest_response,6,6,0,360,26541,0.45,360,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,muJ8Qe1RRSFFiIKMRTSA,0,True,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (407).jpg,0.0-10.0-10.0-0.25,0,True,True,0,False,True,True,False,True,True,True,6,6,7,,0,,,1,,,,0,,,,,images/1 (407).jpg,Dn+1,Dn,,29,29,0,,DEBUGV2,,,initialTest_response,26,26,19,249,28252,0.48,456,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,muMauyTby3dnFQKn9pgG,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1330).jpg,0.0-14.0-2.0-0.28,0,False,True,0,,True,True,False,True,True,False,10,10,0,,0,,,1,,,,,,,,,images/1 (1330).jpg,B,B,,29,29,0,,DEBUGV2,,,initial_study,6,6,0,0,32477,0.55,719,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,muYRQhvzAe2GOl4FRmIi,0,True,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (197).jpg,0.0-13.0-10.0-0.15,0,True,True,0,False,False,False,False,True,True,True,9,9,10,8,0,,,1,,,,0,,,,,images/1 (197).jpg,Fnn+1,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,16,16,29,393,31758,0.54,674,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
DEBUGV2,mvmywDZPzWnEJFY7NsEY,0,True,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (532).jpg,0.0-9.0-10.0-0.13,0,False,True,0,False,True,True,False,True,True,True,5,5,6,,0,,,1,,,,0,,,,,images/1 (532).jpg,Dn+1,Dn,,22,22,0,,DEBUGV2,,,initialTest_response,14,14,2,0,26715,0.46,368,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,mwr7ZuhqS9lQPChorfXD,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (825).jpg,0.0-12.0-2.0-0.1,0,False,True,0,,True,True,False,False,False,False,8,8,0,,0,,,1,,,,,,,,,images/1 (825).jpg,A,A,,2,2,0,,DEBUGV2,,,initial_study,0,0,0,0,29653,0.50,540,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,n1bqZUFSwVeyesM7RKDc,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (593).jpg,0.0-10.0-10.0-0.12,0,False,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,,,,,images/1 (593).jpg,B,B,,6,6,0,,DEBUGV2,,,initialTest_response,13,13,0,0,27957,0.48,443,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,n5bKAbwPtUWrGaEifBTD,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (2015).jpg,0.0-13.0-10.0-0.6,0,True,False,0,False,False,True,False,True,True,True,9,8,9,,0,,,2,,,,0,,,,,images/1 (2015).jpg,Dn,Dn,,0,20,0,,DEBUGV2,,,initialTest_response,7,20,7,238,31549,0.54,665,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
DEBUGV2,n6510iilLRRwm47uZWjo,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (2327).jpg,0.0-6.0-10.0-0.25,0,True,False,0,False,False,False,False,True,False,True,2,1,2,,0,,,2,,,,0,,,,,images/1 (2327).jpg,Fnn,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,26,0,26,169,23308,0.40,152,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
DEBUGV2,n8KOfHlNBk6o132uT15y,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-7.0-5.0-0.0,0,,,0,,,,,,,,3,,,,,,,,,1,,,,,,,6,,,6,,,,,DEBUGV2,,54,digitPresentation,,,,,23825,0.41,191,html-keyboard-response,,,,,,,,2562
DEBUGV2,nG9QU8ZR8GvSsNrv91Nl,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (15).jpg,0.0-10.0-10.0-0.23,0,False,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,,,,,images/1 (15).jpg,B,B,,27,27,0,,DEBUGV2,,,initialTest_response,24,24,0,0,28207,0.48,454,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,nLD1PcqV2tL2V8qEs6ZN,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-13.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"
    <p style='text-align: justify;color: black;background: white;font: caption-;''>
        Press the 'enter' key to see the next list of pictures. </p>
    ",,,,,,,,DEBUGV2,,,,,,,,30881,0.53,613,html-keyboard-response,,,,,,,,2562
DEBUGV2,nMxvVE8O72KAdB0ynV3H,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-12.0-5.0-0.3,0,,,0,,,,,,,,8,,,,,,,,,4,,,,,,,5,,,5,,,,,DEBUGV2,,60,digitPresentation,,,,,30059,0.51,574,html-keyboard-response,,,,,,,,2562
DEBUGV2,nNbtBa449dBCzDuOsByN,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-11.0-5.0-0.5,0,,,0,,,,,,,,7,,,,,,,,,6,,,,,,,4,,,4,,,,,DEBUGV2,,52,digitPresentation,,,,,28848,0.49,500,html-keyboard-response,,,,,,,,2562
DEBUGV2,nQNo9JgdrNifn6tyslb9,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1211).jpg,0.0-8.0-2.0-0.25,0,True,True,0,,True,True,False,False,False,True,4,4,5,9,0,,,1,,,,,,,,,images/1 (1211).jpg,Cn+1,Cn,,26,26,0,,DEBUGV2,,,initial_study,0,0,25,423,24977,0.43,260,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,nVZXN1e2MlbSXtSqyFkU,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (954).jpg,0.0-5.0-2.0-0.6,0,True,True,0,,True,True,False,True,True,True,1,1,2,1,0,,,1,,,,,,,,,images/1 (954).jpg,Dn+1,Dn,,7,7,0,,DEBUGV2,,,initial_study,25,25,21,19,21062,0.36,13,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,nZw6VV0GfBZJzTf4ELy2,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (2310).jpg,0.0-13.0-10.0-0.28,0,True,True,0,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,0,,,,,images/1 (2310).jpg,B,B,,4,4,0,,DEBUGV2,,,initialTest_response,29,29,0,254,32062,0.54,687,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,nfjDFzRMoeoN6x0BQn0v,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1348).jpg,0.0-7.0-2.0-0.16,0,True,True,0,,True,True,False,True,True,False,3,3,0,10,0,,,1,,,,,,,,,images/1 (1348).jpg,B,B,,17,17,0,,DEBUGV2,,,initial_study,7,7,0,453,23629,0.40,175,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,ngVrLk3T4UuvS7nddICp,0,True,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (2125).jpg,0.0-12.0-10.0-0.6,0,True,True,0,False,False,False,False,True,True,True,8,8,9,3,0,,,1,,,,0,,,,,images/1 (2125).jpg,Fnn+1,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,7,7,14,125,30319,0.52,589,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
DEBUGV2,nhvSNZKYO0YgFaVO5mSn,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (584).jpg,0.0-14.0-2.0-0.9,0,True,True,0,,True,True,False,False,False,False,10,10,0,2,0,,,1,,,,,,,,,images/1 (584).jpg,A,A,,10,10,0,,DEBUGV2,,,initial_study,0,0,0,108,32248,0.55,700,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,nixOTIeB1mFdl9m1q8vw,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-6.0-5.0-0.6,0,,,0,,,,,,,,2,,,,,,,,,7,,,,,,,8,,,8,,,,,DEBUGV2,,49,digitPresentation,,,,,22669,0.39,121,html-keyboard-response,,,,,,,,2562
DEBUGV2,nk5zOyIYbx97a1XOooMe,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1378).jpg,0.0-12.0-10.0-0.0,0,False,True,0,False,True,True,False,True,True,False,8,8,False,,0,,,1,,,,0,,,,,images/1 (1378).jpg,B,B,,15,15,0,,DEBUGV2,,,initialTest_response,1,1,0,0,30171,0.51,583,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,nkhbXcBiM1mDAkKOvWma,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (316).jpg,0.0-5.0-2.0-0.2,0,False,True,0,,True,True,False,False,False,True,1,1,2,,0,,,1,,,,,,,,,images/1 (316).jpg,Cn+1,Cn,,3,3,0,,DEBUGV2,,,initial_study,0,0,29,0,21017,0.36,9,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,o34bTX7lwmuboaQwwzCs,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1020).jpg,0.0-8.0-2.0-0.3,0,False,True,0,,True,True,False,True,True,False,4,4,0,,0,,,1,,,,,,,,,images/1 (1020).jpg,B,B,,4,4,0,,DEBUGV2,,,initial_study,28,28,0,0,24711,0.42,238,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,oBC7zbuY2ilP9eDZvMTl,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-5.0-5.0-0.0,0,,,0,,,,,,,,1,,,,,,,,,1,,,,,,,6,,,6,,,,,DEBUGV2,,59,digitPresentation,,,,,21387,0.37,39,html-keyboard-response,,,,,,,,2562
DEBUGV2,oOGd8VRiF9YUKyCwd99V,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-6.0-7.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,<p background:white>INCORRECT!</p>,,,,,,,,DEBUGV2,,,promptfeedback,,,,,22706,0.39,124,html-keyboard-response,,,,,,,,2562
DEBUGV2,oRXMLOcpBANPF1Ezw1bZ,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-12.0-5.0-0.2,0,,,0,,,,,,,,8,,,,,,,,,3,,,,,,,7,,,7,,,,,DEBUGV2,,60,digitPresentation,,,,,30048,0.51,573,html-keyboard-response,,,,,,,,2562
DEBUGV2,oUy6KtCs6rrmlE7k4mc9,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1205).jpg,0.0-12.0-2.0-0.5,0,True,True,0,,True,True,False,False,False,False,8,8,0,2,0,,,1,,,,,,,,,images/1 (1205).jpg,A,A,,6,6,0,,DEBUGV2,,,initial_study,0,0,0,81,29698,0.51,544,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,og3NzeDcf4GTklQx9XCA,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-12.0-9.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,DEBUGV2,,,fixation,,,,,30158,0.51,582,html-keyboard-response,,,,,,,,2562
DEBUGV2,ogRkhwnDxWEyJ37G4BJs,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1767).jpg,0.0-6.0-10.0-0.8,0,False,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,0,,,,,images/1 (1767).jpg,B,B,,15,15,0,,DEBUGV2,,,initialTest_response,9,9,0,0,22917,0.39,135,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,ohxARnha1XTgLIEfkZ9M,,,,,2,r,False,,,56,,,3,,1728,DEBUGV2,,0.0-14.0-6.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,"{'answer': 'Skipped after 0.01 seconds', 'question': ""Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>""}",Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>,,,,,,,,,,,DEBUGV2,,,answer_counting,,,,,32618,0.55,731,survey-text,,,,,,,,2562
DEBUGV2,oq8AGC0qJFQ0uyx8Qp5J,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (337).jpg,0.0-11.0-10.0-0.26,0,True,False,0,False,False,False,False,True,False,True,7,6,7,,0,,,2,,,,0,,,,,images/1 (337).jpg,Fnn,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,27,0,27,113,29527,0.50,533,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
DEBUGV2,ourki0gK9yNVEYDkS5h5,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-9.0-5.0-0.3,0,,,0,,,,,,,,5,,,,,,,,,4,,,,,,,5,,,5,,,,,DEBUGV2,,44,digitPresentation,,,,,26328,0.45,346,html-keyboard-response,,,,,,,,2562
DEBUGV2,oxz50BEp7XtOwS5IZ0qf,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (34).jpg,0.0-6.0-2.0-0.25,0,True,True,0,,True,True,False,True,True,False,2,2,0,4,0,,,1,,,,,,,,,images/1 (34).jpg,B,B,,26,26,0,,DEBUGV2,,,initial_study,27,27,0,190,22514,0.39,108,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,ozNfbHiXYjNmrZoRYZDG,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (610).jpg,0.0-14.0-2.0-0.4,0,True,True,0,,True,True,False,False,False,False,10,10,0,8,0,,,1,,,,,,,,,images/1 (610).jpg,A,A,,5,5,0,,DEBUGV2,,,initial_study,0,0,0,391,32185,0.55,695,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,p4hHr57aA1klOKWkiyr2,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1769).jpg,0.0-11.0-2.0-0.28,0,True,True,0,,True,True,False,False,False,False,7,7,0,7,0,,,1,,,,,,,,,images/1 (1769).jpg,A,A,,29,29,0,,DEBUGV2,,,initial_study,0,0,0,310,28740,0.49,491,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,p6GYjtsuUT0AQLR16iLN,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-7.0-7.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,<p background:white>INCORRECT!</p>,,,,,,,,DEBUGV2,,,promptfeedback,,,,,23928,0.41,200,html-keyboard-response,,,,,,,,2562
DEBUGV2,p78vyyBjk7NQ6O4p2FGL,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-11.0-3.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,Summing up the digits as they appear,,,,,,,,DEBUGV2,,,prompt,,,,,28766,0.49,493,html-keyboard-response,,,,,,,,2562
DEBUGV2,pDn5OLzcaZ1p1YPXpY9V,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (435).jpg,0.0-14.0-2.0-0.6,0,False,True,0,,True,True,False,False,False,False,10,10,0,,0,,,1,,,,,,,,,images/1 (435).jpg,Cn+1,Cn,,7,7,0,,DEBUGV2,,,initial_study,0,0,0,0,32214,0.55,697,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,pECUQjwcTaXrGpi0BgGs,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (2154).jpg,0.0-6.0-2.0-0.1,0,True,True,0,,True,True,False,False,False,True,2,2,3,6,0,,,1,,,,,,,,,images/1 (2154).jpg,Cn+1,Cn,,2,2,0,,DEBUGV2,,,initial_study,0,0,12,290,22239,0.38,84,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,pF8XjY5tnGE41LHPn4lT,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1105).jpg,0.0-5.0-2.0-0.26,0,False,True,0,,True,True,False,True,True,False,1,1,0,,0,,,1,,,,,,,,,images/1 (1105).jpg,B,B,,27,27,0,,DEBUGV2,,,initial_study,15,15,0,0,21316,0.37,33,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,pMyOKtFmcdIfCm2drXSh,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (457).jpg,0.0-11.0-10.0-0.13,0,False,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (457).jpg,B,B,,16,16,0,,DEBUGV2,,,initialTest_response,14,14,0,0,29223,0.50,520,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,pVO7ABzpQpYOkn7cpH2C,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (593).jpg,0.0-10.0-2.0-0.5,0,False,True,0,,True,True,False,True,True,False,6,6,0,,0,,,1,,,,,,,,,images/1 (593).jpg,B,B,,6,6,0,,DEBUGV2,,,initial_study,13,13,0,0,27191,0.46,392,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,pd3q0v0H7uhtI7RTrwhP,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1738).jpg,0.0-8.0-10.0-0.22,0,True,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (1738).jpg,B,B,,1,1,0,,DEBUGV2,,,initialTest_response,23,23,0,137,25700,0.44,301,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
